ALGORITHM_NAME,PHM_PATTERNS_SK,PARAMETER_NAME,PARAMETER_VALUE
Carrier Did Not Pass - IOM Gate C,10025,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - IOM Gate C,10025,ERROR_COUNT,5
Carrier Did Not Pass - IOM Gate C,10025,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - IOM Gate C
Carrier Did Not Pass - IOM Gate C,10025,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - IOM Gate C,10025,THRESHOLDS_DAYS,2
Carrier Did Not Pass - IOM Gate C,10025,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Resealer Divert Gate,10026,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Resealer Divert Gate,10026,IHN_LEVEL3_DESC,Carrier Did Not Pass - Resealer Divert Gate
Carrier Did Not Pass - Resealer Divert Gate,10026,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Resealer Divert Gate,10026,ERROR_COUNT,5
Carrier Did Not Pass - Resealer Divert Gate,10026,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Resealer Divert Gate
Carrier Did Not Pass - Resealer Divert Gate,10026,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Resealer Divert Gate,10026,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Resealer Divert Gate,10026,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Resealer Gate,10027,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Resealer Gate,10027,IHN_LEVEL3_DESC,Carrier Did Not Pass - Resealer Gate
Carrier Did Not Pass - Resealer Gate,10027,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Resealer Gate,10027,ERROR_COUNT,5
Carrier Did Not Pass - Resealer Gate,10027,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Resealer Gate
Carrier Did Not Pass - Resealer Gate,10027,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Resealer Gate,10027,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Resealer Gate,10027,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 1,10028,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 1,10028,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 1
Carrier Did Not Pass - Return Gate 1,10028,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 1,10028,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 1,10028,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 1
Carrier Did Not Pass - Return Gate 1,10028,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 1,10028,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 1,10028,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 2,10029,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 2,10029,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 2
Carrier Did Not Pass - Return Gate 2,10029,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 2,10029,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 2,10029,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 2
Carrier Did Not Pass - Return Gate 2,10029,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 2,10029,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 2,10029,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 3,10030,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 3,10030,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 3
Carrier Did Not Pass - Return Gate 3,10030,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 3,10030,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 3,10030,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 3
Carrier Did Not Pass - Return Gate 3,10030,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 3,10030,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 3,10030,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 4,10031,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 4,10031,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 4
Carrier Did Not Pass - Return Gate 4,10031,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 4,10031,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 4,10031,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 4
Carrier Did Not Pass - Return Gate 4,10031,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 4,10031,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 4,10031,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 5,10032,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 5,10032,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 5
Carrier Did Not Pass - Return Gate 5,10032,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 5,10032,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 5,10032,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 5
Carrier Did Not Pass - Return Gate 5,10032,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 5,10032,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 5,10032,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 6,10033,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 6,10033,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 6
Carrier Did Not Pass - Return Gate 6,10033,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 6,10033,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 6,10033,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 6
Carrier Did Not Pass - Return Gate 6,10033,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 6,10033,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 6,10033,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 7,10034,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 7,10034,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 7
Carrier Did Not Pass - Return Gate 7,10034,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 7,10034,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 7,10034,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 7
Carrier Did Not Pass - Return Gate 7,10034,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 7,10034,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 7,10034,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Return Gate 8,10035,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Return Gate 8,10035,IHN_LEVEL3_DESC,Carrier Did Not Pass - Return Gate 8
Carrier Did Not Pass - Return Gate 8,10035,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Return Gate 8,10035,ERROR_COUNT,5
Carrier Did Not Pass - Return Gate 8,10035,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Return Gate 8
Carrier Did Not Pass - Return Gate 8,10035,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Return Gate 8,10035,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Return Gate 8,10035,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - RIM Divert,10036,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - RIM Divert,10036,IHN_LEVEL3_DESC,Carrier Did Not Pass - RIM Divert
Carrier Did Not Pass - RIM Divert,10036,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - RIM Divert,10036,ERROR_COUNT,5
Carrier Did Not Pass - RIM Divert,10036,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - RIM Divert
Carrier Did Not Pass - RIM Divert,10036,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - RIM Divert,10036,THRESHOLDS_DAYS,2
Carrier Did Not Pass - RIM Divert,10036,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 1,10037,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 1,10037,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 1
Carrier Did Not Pass - Sampling Gate 1,10037,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 1,10037,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 1,10037,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 1
Carrier Did Not Pass - Sampling Gate 1,10037,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 1,10037,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 1,10037,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 2,10038,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 2,10038,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 2
Carrier Did Not Pass - Sampling Gate 2,10038,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 2,10038,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 2,10038,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 2
Carrier Did Not Pass - Sampling Gate 2,10038,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 2,10038,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 2,10038,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 3,10039,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 3,10039,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 3
Carrier Did Not Pass - Sampling Gate 3,10039,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 3,10039,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 3,10039,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 3
Carrier Did Not Pass - Sampling Gate 3,10039,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 3,10039,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 3,10039,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 4,10040,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 4,10040,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 4
Carrier Did Not Pass - Sampling Gate 4,10040,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 4,10040,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 4,10040,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 4
Carrier Did Not Pass - Sampling Gate 4,10040,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 4,10040,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 4,10040,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 5,10041,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 5,10041,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 5
Carrier Did Not Pass - Sampling Gate 5,10041,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 5,10041,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 5,10041,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 5
Carrier Did Not Pass - Sampling Gate 5,10041,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 5,10041,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 5,10041,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 6,10042,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 6,10042,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 6
Carrier Did Not Pass - Sampling Gate 6,10042,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 6,10042,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 6,10042,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 6
Carrier Did Not Pass - Sampling Gate 6,10042,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 6,10042,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 6,10042,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 7,10043,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 7,10043,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 7
Carrier Did Not Pass - Sampling Gate 7,10043,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 7,10043,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 7,10043,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 7
Carrier Did Not Pass - Sampling Gate 7,10043,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 7,10043,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 7,10043,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Sampling Gate 8,10044,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Sampling Gate 8,10044,IHN_LEVEL3_DESC,Carrier Did Not Pass - Sampling Gate 8
Carrier Did Not Pass - Sampling Gate 8,10044,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Sampling Gate 8,10044,ERROR_COUNT,5
Carrier Did Not Pass - Sampling Gate 8,10044,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Sampling Gate 8
Carrier Did Not Pass - Sampling Gate 8,10044,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Sampling Gate 8,10044,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Sampling Gate 8,10044,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Storage Gate A,10045,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Storage Gate A,10045,IHN_LEVEL3_DESC,Carrier Did Not Pass - Storage Gate A
Carrier Did Not Pass - Storage Gate A,10045,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Storage Gate A,10045,ERROR_COUNT,5
Carrier Did Not Pass - Storage Gate A,10045,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Storage Gate A
Carrier Did Not Pass - Storage Gate A,10045,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Storage Gate A,10045,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Storage Gate A,10045,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Storage Gate B,10046,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Storage Gate B,10046,IHN_LEVEL3_DESC,Carrier Did Not Pass - Storage Gate B
Carrier Did Not Pass - Storage Gate B,10046,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Storage Gate B,10046,ERROR_COUNT,5
Carrier Did Not Pass - Storage Gate B,10046,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Storage Gate B
Carrier Did Not Pass - Storage Gate B,10046,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Storage Gate B,10046,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Storage Gate B,10046,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Storage Gate C,10047,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Storage Gate C,10047,IHN_LEVEL3_DESC,Carrier Did Not Pass - Storage Gate C
Carrier Did Not Pass - Storage Gate C,10047,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Storage Gate C,10047,ERROR_COUNT,5
Carrier Did Not Pass - Storage Gate C,10047,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Storage Gate C
Carrier Did Not Pass - Storage Gate C,10047,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Storage Gate C,10047,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Storage Gate C,10047,THRESHOLD_DATA_DAYS,
Carrier Did Not Pass - Storage Gate D,10048,THRESHOLD_TYPE,CONSECUTIVE
Carrier Did Not Pass - Storage Gate D,10048,IHN_LEVEL3_DESC,Carrier Did Not Pass - Storage Gate D
Carrier Did Not Pass - Storage Gate D,10048,ALGORITHM_TYPE,COUNT
Carrier Did Not Pass - Storage Gate D,10048,ERROR_COUNT,5
Carrier Did Not Pass - Storage Gate D,10048,ERROR_CODE_REG_EXPR,Carrier Did Not Pass - Storage Gate D
Carrier Did Not Pass - Storage Gate D,10048,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
Carrier Did Not Pass - Storage Gate D,10048,THRESHOLDS_DAYS,2
Carrier Did Not Pass - Storage Gate D,10048,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Aliquoter Divert,10049,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Aliquoter Divert,10049,IHN_LEVEL3_DESC,Carrier Routing Error - Aliquoter Divert
Carrier Routing Error - Aliquoter Divert,10049,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Aliquoter Divert,10049,ERROR_COUNT,20
Carrier Routing Error - Aliquoter Divert,10049,ERROR_CODE_REG_EXPR,Carrier Routing Error - Aliquoter Divert
Carrier Routing Error - Aliquoter Divert,10049,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Aliquoter Divert,10049,THRESHOLDS_DAYS,2
Carrier Routing Error - Aliquoter Divert,10049,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Centrifuge 2 Gate A,10050,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Centrifuge 2 Gate A,10050,IHN_LEVEL3_DESC,Carrier Routing Error - Centrifuge 2 Gate A
Carrier Routing Error - Centrifuge 2 Gate A,10050,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Centrifuge 2 Gate A,10050,ERROR_COUNT,20
Carrier Routing Error - Centrifuge 2 Gate A,10050,ERROR_CODE_REG_EXPR,Carrier Routing Error - Centrifuge 2 Gate A
Carrier Routing Error - Centrifuge 2 Gate A,10050,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Centrifuge 2 Gate A,10050,THRESHOLDS_DAYS,2
Carrier Routing Error - Centrifuge 2 Gate A,10050,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Centrifuge 2 Gate B,10051,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Centrifuge 2 Gate B,10051,IHN_LEVEL3_DESC,Carrier Routing Error - Centrifuge 2 Gate B
Carrier Routing Error - Centrifuge 2 Gate B,10051,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Centrifuge 2 Gate B,10051,ERROR_COUNT,20
Carrier Routing Error - Centrifuge 2 Gate B,10051,ERROR_CODE_REG_EXPR,Carrier Routing Error - Centrifuge 2 Gate B
Carrier Routing Error - Centrifuge 2 Gate B,10051,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Centrifuge 2 Gate B,10051,THRESHOLDS_DAYS,2
Carrier Routing Error - Centrifuge 2 Gate B,10051,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Centrifuge 2 Gate C,10052,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Centrifuge 2 Gate C,10052,IHN_LEVEL3_DESC,Carrier Routing Error - Centrifuge 2 Gate C
Carrier Routing Error - Centrifuge 2 Gate C,10052,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Centrifuge 2 Gate C,10052,ERROR_COUNT,20
Carrier Routing Error - Centrifuge 2 Gate C,10052,ERROR_CODE_REG_EXPR,Carrier Routing Error - Centrifuge 2 Gate C
Carrier Routing Error - Centrifuge 2 Gate C,10052,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Centrifuge 2 Gate C,10052,THRESHOLDS_DAYS,2
Carrier Routing Error - Centrifuge 2 Gate C,10052,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Centrifuge Gate A,10053,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Centrifuge Gate A,10053,IHN_LEVEL3_DESC,Carrier Routing Error - Centrifuge Gate A
Carrier Routing Error - Centrifuge Gate A,10053,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Centrifuge Gate A,10053,ERROR_COUNT,20
Carrier Routing Error - Centrifuge Gate A,10053,ERROR_CODE_REG_EXPR,Carrier Routing Error - Centrifuge Gate A
Carrier Routing Error - Centrifuge Gate A,10053,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Centrifuge Gate A,10053,THRESHOLDS_DAYS,2
Carrier Routing Error - Centrifuge Gate A,10053,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Centrifuge Gate B,10054,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Centrifuge Gate B,10054,IHN_LEVEL3_DESC,Carrier Routing Error - Centrifuge Gate B
Carrier Routing Error - Centrifuge Gate B,10054,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Centrifuge Gate B,10054,ERROR_COUNT,20
Carrier Routing Error - Centrifuge Gate B,10054,ERROR_CODE_REG_EXPR,Carrier Routing Error - Centrifuge Gate B
Carrier Routing Error - Centrifuge Gate B,10054,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Centrifuge Gate B,10054,THRESHOLDS_DAYS,2
Carrier Routing Error - Centrifuge Gate B,10054,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Centrifuge Gate C,10055,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Centrifuge Gate C,10055,IHN_LEVEL3_DESC,Carrier Routing Error - Centrifuge Gate C
Carrier Routing Error - Centrifuge Gate C,10055,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Centrifuge Gate C,10055,ERROR_COUNT,20
Carrier Routing Error - Centrifuge Gate C,10055,ERROR_CODE_REG_EXPR,Carrier Routing Error - Centrifuge Gate C
Carrier Routing Error - Centrifuge Gate C,10055,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Centrifuge Gate C,10055,THRESHOLDS_DAYS,2
Carrier Routing Error - Centrifuge Gate C,10055,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Decapper Divert Gate,10056,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Decapper Divert Gate,10056,IHN_LEVEL3_DESC,Carrier Routing Error - Decapper Divert Gate
Carrier Routing Error - Decapper Divert Gate,10056,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Decapper Divert Gate,10056,ERROR_COUNT,20
Carrier Routing Error - Decapper Divert Gate,10056,ERROR_CODE_REG_EXPR,Carrier Routing Error - Decapper Divert Gate
Carrier Routing Error - Decapper Divert Gate,10056,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Decapper Divert Gate,10056,THRESHOLDS_DAYS,2
Carrier Routing Error - Decapper Divert Gate,10056,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Decapper Gate,10057,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Decapper Gate,10057,IHN_LEVEL3_DESC,Carrier Routing Error - Decapper Gate
Carrier Routing Error - Decapper Gate,10057,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Decapper Gate,10057,ERROR_COUNT,20
Carrier Routing Error - Decapper Gate,10057,ERROR_CODE_REG_EXPR,Carrier Routing Error - Decapper Gate
Carrier Routing Error - Decapper Gate,10057,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Decapper Gate,10057,THRESHOLDS_DAYS,2
Carrier Routing Error - Decapper Gate,10057,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Desealer Divert,10058,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Desealer Divert,10058,IHN_LEVEL3_DESC,Carrier Routing Error - Desealer Divert
Carrier Routing Error - Desealer Divert,10058,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Desealer Divert,10058,ERROR_COUNT,20
Carrier Routing Error - Desealer Divert,10058,ERROR_CODE_REG_EXPR,Carrier Routing Error - Desealer Divert
Carrier Routing Error - Desealer Divert,10058,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
Carrier Routing Error - Desealer Divert,10058,THRESHOLDS_DAYS,2
Carrier Routing Error - Desealer Divert,10058,THRESHOLD_DATA_DAYS,
Carrier Routing Error - Desealer Gate,10059,THRESHOLD_TYPE,CONSECUTIVE
Carrier Routing Error - Desealer Gate,10059,IHN_LEVEL3_DESC,Carrier Routing Error - Desealer Gate
Carrier Routing Error - Desealer Gate,10059,ALGORITHM_TYPE,COUNT
Carrier Routing Error - Desealer Gate,10059,ERROR_COUNT,20
Carrier Routing Error - Desealer Gate,10059,ERROR_CODE_REG_EXPR,Carrier Routing Error - Desealer Gate
Carrier Routing Error - Desealer Gate,10059,THRESHOLD_DESCRIPTION,20/day - 2 consecutive days
