PHM_ALGORITHM_ROUTINE_SK,PHM_PATTERNS_SK,PHM_PRODUCT_ROUTINE_SK,PHM_REUSABLE_ROUTINE_SK,ROUTINE_TYPE,ROUTINE_NAME,ROUTINE_DESCRIPTION,RUN_MODE,ROUTINE_FILE_NAME,ROUTINE_INVOKE_COMMAND,MIME_TYPE,REQUEST_DEPLOY,LAST_DEPLOYED_DATE,REQUESTED_USER,PROCEDURE_SOURCE,DEPLOYED_USER,DEPLOYMENT_LOG,DEPLOYED_DATE,DEPLOYMENT_STATUS,LAST_DEPLOYMENT_STATUS,ENABLE_YN,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
6419,10224,,,,"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""","LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6420,10225,,,,"LAS7: Error 301","LAS7: Error 301","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6421,10226,,,,"LAS7: Error 302","LAS7: Error 302","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6422,10227,,,,"LAS7: Error 311","LAS7: Error 311","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6423,10228,,,,"LAS7: Error 312","LAS7: Error 312","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6424,10229,,,,"LAS7: Error 317","LAS7: Error 317","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6425,10230,,,,"LAS7: Error 318","LAS7: Error 318","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6426,10231,,,,"LAS7: Error 325","LAS7: Error 325","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6427,10232,,,,"LAS7: Error 326","LAS7: Error 326","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6428,10233,,,,"LAS7: Error 327","LAS7: Error 327","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6429,10234,,,,"LAS8: Error 101: Sample Presentation Error","LAS8: Error 101: Sample Presentation Error","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6430,10235,,,,"LAS8: Error 102: Sample Queue Error","LAS8: Error 102: Sample Queue Error","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6431,10236,,,,"LAS8: Error 103: Carrier Missing","LAS8: Error 103: Carrier Missing","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6432,10237,,,,"LAS8: Error 113","LAS8: Error 113","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6433,10238,,,,"LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""","LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6434,10239,,,,"LAS8: Error 301","LAS8: Error 301","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6435,10240,,,,"LAS8: Error 302","LAS8: Error 302","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6436,10241,,,,"LAS8: Error 311","LAS8: Error 311","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6437,10242,,,,"LAS8: Error 312","LAS8: Error 312","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6438,10243,,,,"LAS8: Error 317","LAS8: Error 317","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6439,10244,,,,"LAS8: Error 318","LAS8: Error 318","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6440,10245,,,,"LAS8: Error 325","LAS8: Error 325","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6441,10246,,,,"LAS8: Error 326","LAS8: Error 326","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6442,10247,,,,"LAS8: Error 327","LAS8: Error 327","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6445,10250,,,,"Overdue Carrier - Centrifuge 2 Gate B","Overdue Carrier - Centrifuge 2 Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6446,10251,,,,"Overdue Carrier - Centrifuge 2 Gate C","Overdue Carrier - Centrifuge 2 Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6448,10253,,,,"Overdue Carrier - Centrifuge Gate B","Overdue Carrier - Centrifuge Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6449,10254,,,,"Overdue Carrier - Centrifuge Gate C","Overdue Carrier - Centrifuge Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6450,10255,,,,"Overdue Carrier - Decapper Divert Gate","Overdue Carrier - Decapper Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:27:18.000000 PM"
6451,10256,,,,"Overdue Carrier - Decapper Gate","Overdue Carrier - Decapper Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6453,10258,,,,"Overdue Carrier - Desealer Gate","Overdue Carrier - Desealer Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6454,10259,,,,"Overdue Carrier - Instrument 1 Gate","Overdue Carrier - Instrument 1 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:29:39.000000 PM"
6455,10260,,,,"Overdue Carrier - Instrument 2 Gate","Overdue Carrier - Instrument 2 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:30:07.000000 PM"
6456,10261,,,,"Overdue Carrier - Instrument 3 Gate","Overdue Carrier - Instrument 3 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:30:43.000000 PM"
6457,10262,,,,"Overdue Carrier - Instrument 4 Gate","Overdue Carrier - Instrument 4 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:31:07.000000 PM"
6458,10263,,,,"Overdue Carrier - Instrument 5 Gate","Overdue Carrier - Instrument 5 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:31:28.000000 PM"
6459,10264,,,,"Overdue Carrier - Instrument 6 Gate","Overdue Carrier - Instrument 6 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:32:13.000000 PM"
6460,10265,,,,"Overdue Carrier - Instrument 7 Gate","Overdue Carrier - Instrument 7 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:32:37.000000 PM"
6461,10266,,,,"Overdue Carrier - Instrument 8 Gate","Overdue Carrier - Instrument 8 Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:31:48.000000 PM"
6462,10267,,,,"Overdue Carrier - IOM Divert Gate","Overdue Carrier - IOM Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:28:44.000000 PM"
6463,10268,,,,"Overdue Carrier - IOM Gate A","Overdue Carrier - IOM Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6464,10269,,,,"Overdue Carrier - IOM Gate B","Overdue Carrier - IOM Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6465,10270,,,,"Overdue Carrier - IOM Gate C","Overdue Carrier - IOM Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","SYS","1/13/2018 1:21:01.000000 PM"
6466,10271,,,,"Overdue Carrier - Resealer Divert Gate","Overdue Carrier - Resealer Divert Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","CLAYRF","4/11/2018 2:35:50.000000 PM"
6467,10272,,,,"Overdue Carrier - Resealer Gate","Overdue Carrier - Resealer Gate","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6468,10273,,,,"Overdue Carrier - Return Gate 1","Overdue Carrier - Return Gate 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
7011,20023,5020,7640,"Oracle Procedure","APA_3350_Sample Pipettor at RV24","APA_3350_Sample Pipettor at RV24","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:00:19.000000 PM","LIJX8","2/25/2019 8:45:16.000000 PM"
6452,10257,,,,"Overdue Carrier - Desealer Divert","Overdue Carrier - Desealer Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:32:59.000000 PM"
6443,10248,,,,"Overdue Carrier - Aliquoter Divert","Overdue Carrier - Aliquoter Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:33:24.000000 PM"
6447,10252,,,,"Overdue Carrier - Centrifuge Gate A","Overdue Carrier - Centrifuge Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:34:03.000000 PM"
6444,10249,,,,"Overdue Carrier - Centrifuge 2 Gate A","Overdue Carrier - Centrifuge 2 Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:01.000000 PM","CLAYRF","4/11/2018 2:34:30.000000 PM"
7032,20043,5020,7640,"Oracle Procedure","APA_5101_STAT Vortexer","APA_5101_STAT Vortexer","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:01:01.000000 PM","LIJX8","2/25/2019 9:05:47.000000 PM"
7075,20086,5020,7640,"Oracle Procedure","APA_5900_Outer Reagent Carousel Motor","APA_5900_Outer Reagent Carousel Motor","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:26.000000 PM","LIJX8","2/25/2019 9:37:10.000000 PM"
6469,10274,,,,"Overdue Carrier - Return Gate 2","Overdue Carrier - Return Gate 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6470,10275,,,,"Overdue Carrier - Return Gate 3","Overdue Carrier - Return Gate 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6471,10276,,,,"Overdue Carrier - Return Gate 4","Overdue Carrier - Return Gate 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6472,10277,,,,"Overdue Carrier - Return Gate 5","Overdue Carrier - Return Gate 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6473,10278,,,,"Overdue Carrier - Return Gate 6","Overdue Carrier - Return Gate 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6474,10279,,,,"Overdue Carrier - Return Gate 7","Overdue Carrier - Return Gate 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6475,10280,,,,"Overdue Carrier - Return Gate 8","Overdue Carrier - Return Gate 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6476,10281,,,,"Overdue Carrier - RIM Divert","Overdue Carrier - RIM Divert","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6477,10282,,,,"Overdue Carrier - Sampling Gate 1","Overdue Carrier - Sampling Gate 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6478,10283,,,,"Overdue Carrier - Sampling Gate 2","Overdue Carrier - Sampling Gate 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6479,10284,,,,"Overdue Carrier - Sampling Gate 3","Overdue Carrier - Sampling Gate 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6480,10285,,,,"Overdue Carrier - Sampling Gate 4","Overdue Carrier - Sampling Gate 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6481,10286,,,,"Overdue Carrier - Sampling Gate 5","Overdue Carrier - Sampling Gate 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6482,10287,,,,"Overdue Carrier - Sampling Gate 6","Overdue Carrier - Sampling Gate 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6483,10288,,,,"Overdue Carrier - Sampling Gate 7","Overdue Carrier - Sampling Gate 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6484,10289,,,,"Overdue Carrier - Sampling Gate 8","Overdue Carrier - Sampling Gate 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6485,10290,,,,"Overdue Carrier - Storage Gate A","Overdue Carrier - Storage Gate A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","CLAYRF","4/11/2018 2:35:10.000000 PM"
6486,10291,,,,"Overdue Carrier - Storage Gate B","Overdue Carrier - Storage Gate B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6487,10292,,,,"Overdue Carrier - Storage Gate C","Overdue Carrier - Storage Gate C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6488,10293,,,,"Overdue Carrier - Storage Gate D","Overdue Carrier - Storage Gate D","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6489,10294,,,,"Resealer - Temperature Out of Range","Resealer - Temperature Out of Range","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6490,10295,,,,"Resealer: Error 18: Heater error","Resealer: Error 18: Heater error","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6491,10296,,,,"Resealer: Error 21: Arm up failure","Resealer: Error 21: Arm up failure","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6492,10297,,,,"Resealer: Error 22: Arm down failure","Resealer: Error 22: Arm down failure","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6493,10298,,,,"Resealer: Error 39: Analog signal error","Resealer: Error 39: Analog signal error","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6494,10299,,,,"Sample Presentation Error - Instrument 1","Sample Presentation Error - Instrument 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6495,10300,,,,"Sample Presentation Error - Instrument 2","Sample Presentation Error - Instrument 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6496,10301,,,,"Sample Presentation Error - Instrument 3","Sample Presentation Error - Instrument 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6497,10302,,,,"Sample Presentation Error - Instrument 4","Sample Presentation Error - Instrument 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6498,10303,,,,"Sample Presentation Error - Instrument 5","Sample Presentation Error - Instrument 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6499,10304,,,,"Sample Presentation Error - Instrument 6","Sample Presentation Error - Instrument 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6500,10305,,,,"Sample Presentation Error - Instrument 7","Sample Presentation Error - Instrument 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6501,10306,,,,"Sample Presentation Error - Instrument 8","Sample Presentation Error - Instrument 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:02.000000 PM","SYS","1/13/2018 1:21:02.000000 PM"
6502,10307,,,,"Sample Queue Error - Instrument 1","Sample Queue Error - Instrument 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6503,10308,,,,"Sample Queue Error - Instrument 2","Sample Queue Error - Instrument 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6504,10309,,,,"Sample Queue Error - Instrument 3","Sample Queue Error - Instrument 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6505,10310,,,,"Sample Queue Error - Instrument 4","Sample Queue Error - Instrument 4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6506,10311,,,,"Sample Queue Error - Instrument 5","Sample Queue Error - Instrument 5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6507,10312,,,,"Sample Queue Error - Instrument 6","Sample Queue Error - Instrument 6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6508,10313,,,,"Sample Queue Error - Instrument 7","Sample Queue Error - Instrument 7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6509,10314,,,,"Sample Queue Error - Instrument 8","Sample Queue Error - Instrument 8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6510,10315,,,,"Storage - Temperature Out of Range","Storage - Temperature Out of Range","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6511,10316,,,,"Storage Sample Robot: Error 21: Moving Fault - Axis 1","Storage Sample Robot: Error 21: Moving Fault - Axis 1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6512,10317,,,,"Storage Sample Robot: Error 22: Moving Fault - Axis 2","Storage Sample Robot: Error 22: Moving Fault - Axis 2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6513,10318,,,,"Storage Sample Robot: Error 23: Moving Fault - Axis 3","Storage Sample Robot: Error 23: Moving Fault - Axis 3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6514,10319,,,,"Storage Sample Robot: Error 34: Axis 1 Homing Fault","Storage Sample Robot: Error 34: Axis 1 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6515,10320,,,,"Storage Sample Robot: Error 35: Axis 2 Homing Fault","Storage Sample Robot: Error 35: Axis 2 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6516,10321,,,,"Storage Sample Robot: Error 36: Axis 3 Homing Fault","Storage Sample Robot: Error 36: Axis 3 Homing Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6517,10322,,,,"Storage Sample Robot: Error 41: Gripper Open Fault","Storage Sample Robot: Error 41: Gripper Open Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6518,10323,,,,"Storage Sample Robot: Error 42: Gripper Close Fault","Storage Sample Robot: Error 42: Gripper Close Fault","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6519,10324,,,,"Storage Sample Robot: Error 48: Arm Limp","Storage Sample Robot: Error 48: Arm Limp","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
6520,10325,,,,"Storage Sample Robot: Error 50: Tube Lost","Storage Sample Robot: Error 50: Tube Lost","Batch",,,,,,,"Define New Routine",,,,,,"N","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
