MODULESNDRM,CUVETTETYPE,MAX(C4MIDDLE.FLAG_DATE),FLAGGED
"C400250","c4",6/19/2019 3:21:22 PM,0
"C402127","c4",6/17/2019 3:23:15 PM,0
"C402193","c4",6/19/2019 5:18:20 PM,0
"C460435","c4",6/17/2019 6:53:34 PM,0
"C461005","c4",6/18/2019 6:09:37 PM,0
"C460728","c4",6/18/2019 4:11:44 PM,0
"C461853","c4",6/18/2019 12:23:53 PM,0
"C402494","c4",6/19/2019 6:56:45 PM,0
"C461507","c4",6/18/2019 5:10:13 PM,0
"C402177","c4",6/19/2019 2:55:03 PM,0
"C401411","c4",6/19/2019 10:31:51 AM,0
"C461583","c4",6/19/2019 2:39:03 PM,0
"C401352","c4",6/19/2019 7:40:23 PM,0
"C400461","c4",6/19/2019 4:01:05 PM,0
"C402493","c4",6/19/2019 6:34:15 PM,0
"C401169","c4",6/19/2019 5:18:50 PM,0
"C401961","c4",6/19/2019 11:37:30 AM,0
"C400184","c4",6/19/2019 12:46:53 PM,0
"C400594","c4",6/18/2019 12:21:54 PM,0
"C401152","c4",6/19/2019 10:28:09 AM,0
"C402580","c4",6/13/2019 8:07:31 PM,0
"C400831","c4",6/19/2019 2:27:37 PM,0
"C460193","c4",6/19/2019 12:12:06 AM,0
"C402139","c4",6/19/2019 5:42:43 PM,0
"C400091","c4",6/19/2019 5:20:58 PM,0
"C400161","c4",6/18/2019 5:43:12 PM,0
"C401760","c4",6/19/2019 6:52:18 PM,0
"C400754","c4",6/18/2019 2:07:35 AM,0
"C402367","c4",6/19/2019 5:40:23 PM,0
"C402405","c4",6/18/2019 2:04:07 AM,0
"C401624","c4",6/18/2019 1:08:23 AM,0
"C400123","c4",6/18/2019 11:18:32 AM,0
"C402172","c4",6/18/2019 12:50:19 AM,0
"C401513","c4",6/18/2019 1:54:41 AM,0
"C460461","c4",6/12/2019 8:06:41 PM,0
"C402043","c4",6/18/2019 12:02:40 AM,0
"C461107","c4",6/19/2019 2:03:34 AM,0
"C400498","c4",6/18/2019 1:38:17 AM,0
"C401551","c4",6/18/2019 1:18:03 AM,0
"C401971","c4",6/15/2019 9:03:14 AM,0
"C461765","c4",6/19/2019 2:20:22 PM,0
"C461042","c4",6/19/2019 4:37:05 AM,0
"C460398","c4",6/19/2019 10:56:38 AM,0
"C402426","c4",6/19/2019 5:43:21 PM,0
"C461202","c4",6/19/2019 1:14:10 PM,0
"C461623","c4",6/19/2019 2:07:51 PM,0
"C400187","c4",6/19/2019 5:03:01 PM,0
"C402609","c4",6/17/2019 9:48:37 PM,0
"C400836","c4",6/18/2019 1:46:12 AM,0
"C460134","c4",6/18/2019 11:49:04 PM,0
"C460232","c4",6/18/2019 6:28:37 PM,0
"C460055","c4",6/18/2019 5:24:46 PM,0
"C402044","c4",6/18/2019 12:01:16 AM,0
"C460945","c4",6/18/2019 3:03:07 PM,0
"C461561","c4",6/18/2019 4:15:06 PM,0
"C461738","c4",6/19/2019 5:18:51 PM,0
"C401216","c4",6/18/2019 12:23:05 AM,0
"C461648","c4",6/18/2019 4:56:12 PM,0
"C400456","c4",6/18/2019 12:49:13 AM,0
"C401342","c4",6/18/2019 2:01:00 AM,0
"C402054","c4",6/18/2019 12:31:45 AM,0
"C400157","c4",6/19/2019 5:20:26 PM,0
"C461790","c4",6/19/2019 2:25:20 PM,0
"C401896","c4",6/18/2019 5:06:44 PM,0
"C402056","c4",6/18/2019 12:18:23 AM,0
"C460601","c4",6/18/2019 7:32:10 PM,0
"C401333","c4",6/19/2019 8:32:49 AM,0
"C460312","c4",6/18/2019 8:51:03 AM,0
"C401789","c4",6/19/2019 8:30:01 AM,0
"C461359","c4",6/18/2019 10:09:21 PM,0
"C460037","c4",6/19/2019 5:32:47 PM,0
"C461258","c4",6/19/2019 11:34:23 AM,0
"C461655","c4",6/19/2019 5:07:38 AM,0
"C401443","c4",6/19/2019 7:45:52 PM,0
"C400289","c4",6/18/2019 4:57:46 PM,0
"C401105","c4",6/19/2019 1:23:27 PM,0
"C402321","c4",6/19/2019 4:10:58 PM,0
"C401211","c4",6/19/2019 12:20:01 AM,0
"C460160","c4",6/18/2019 1:27:40 PM,0
"C401900","c4",6/19/2019 9:31:16 AM,0
"C402040","c4",6/17/2019 10:51:44 PM,0
"C461773","c4",6/14/2019 12:16:15 PM,1
"C461829","c4",6/19/2019 6:05:45 PM,0
"C400518","c4",6/19/2019 5:10:47 PM,0
"C401929","c4",6/13/2019 6:38:39 PM,0
"C496079","c4",6/19/2019 5:38:42 PM,0
"C461762","c4",6/19/2019 4:42:24 PM,0
"C400810","c4",6/19/2019 3:28:19 PM,0
"C402185","c4",6/19/2019 4:53:51 PM,0
"C401675","c4",6/19/2019 9:26:04 PM,0
"C402362","c4",6/19/2019 5:10:02 PM,0
"C400875","c4",6/19/2019 9:33:29 PM,0
"C401458","c4",6/19/2019 5:22:01 PM,0
"C400936","c4",6/19/2019 7:18:48 PM,0
"C401899","c4",6/19/2019 6:08:54 PM,0
"C400071","c4",6/19/2019 5:14:02 PM,0
"C400572","c4",6/19/2019 6:44:05 PM,0
"C401347","c4",6/19/2019 5:19:00 PM,0
"C400914","c4",6/18/2019 7:43:17 PM,0
"C400613","c4",6/19/2019 5:23:56 PM,0
"C401767","c4",6/19/2019 5:37:58 PM,0
"C401801","c4",6/19/2019 5:32:19 PM,0
"C402174","c4",6/19/2019 6:32:22 PM,0
"C402571","c4",6/19/2019 6:40:09 PM,0
"C400261","c4",6/19/2019 5:26:29 PM,0
"C401010","c4",6/18/2019 2:12:34 AM,0
"C461170","c4",6/19/2019 12:34:38 AM,0
"C401311","c4",6/19/2019 6:42:39 PM,0
"C461796","c4",6/19/2019 2:46:43 PM,0
"C460361","c4",6/19/2019 12:36:46 AM,0
"C460027","c4",6/19/2019 11:14:41 AM,0
"C402446","c4",6/19/2019 8:28:30 PM,0
"C401761","c4",6/19/2019 5:48:41 PM,0
"C461253","c4",6/18/2019 11:55:26 PM,0
"C400765","c4",6/19/2019 12:45:19 PM,0
"C402120","c4",6/19/2019 7:23:32 PM,0
"C400553","c4",6/19/2019 5:00:03 PM,0
"C460702","c4",6/18/2019 6:16:00 PM,0
"C400783","c4",6/19/2019 5:31:31 PM,0
"C461544","c4",6/19/2019 12:04:12 PM,0
"C401465","c4",6/18/2019 5:34:41 PM,0
"C402312","c4",6/19/2019 5:45:01 PM,0
"C400379","c4",6/17/2019 4:13:01 PM,0
"C401493","c4",6/18/2019 1:59:18 AM,0
"C400327","c4",6/19/2019 4:03:44 PM,0
"C400452","c4",6/19/2019 2:46:07 PM,0
"C400312","c4",6/19/2019 6:36:46 PM,0
"C460112","c4",6/18/2019 10:13:14 PM,0
"C460543","c4",6/19/2019 12:29:48 AM,0
"C460939","c4",6/18/2019 1:05:49 AM,0
"C401942","c4",6/19/2019 5:21:02 PM,0
"C461173","c4",6/18/2019 8:41:49 PM,0
"C401901","c4",6/19/2019 5:04:58 PM,0
"C401450","c4",6/19/2019 6:48:19 PM,0
"C460961","c4",6/18/2019 2:41:55 PM,0
"C401638","c4",6/19/2019 8:44:46 AM,0
"C460604","c4",6/19/2019 5:33:04 AM,0
"C460321","c4",6/19/2019 3:36:55 AM,0
"C460624","c4",6/19/2019 5:35:59 AM,0
"C461685","c4",6/19/2019 6:05:45 PM,0
"C461472","c4",6/18/2019 5:27:25 PM,0
"C401516","c4",6/18/2019 1:56:02 AM,0
"C401482","c4",6/13/2019 8:27:21 PM,0
"C402390","c4",6/18/2019 2:06:00 AM,0
"C402058","c4",6/18/2019 11:25:54 PM,0
"C461129","c4",6/18/2019 3:37:26 PM,0
"C402057","c4",6/18/2019 11:00:01 PM,0
"C401853","c4",6/17/2019 10:20:10 PM,0
"C400325","c4",6/16/2019 4:33:33 PM,0
"C401712","c4",6/19/2019 8:31:53 AM,0
"C401240","c4",6/19/2019 6:14:47 PM,0
"C402591","c4",6/17/2019 6:15:53 PM,0
"C401956","c4",6/17/2019 10:06:45 PM,0
"C402594","c4",6/18/2019 1:57:55 AM,0
"C402694","c4",6/19/2019 6:25:26 PM,0
"C461424","c4",6/18/2019 5:11:10 PM,0
"C401564","c4",6/17/2019 11:09:30 PM,0
"C401158","c4",6/19/2019 8:44:50 AM,0
"C461592","c4",6/19/2019 4:39:56 PM,0
"C461735","c4",6/19/2019 12:15:59 AM,0
"C402137","c4",6/19/2019 2:31:53 PM,0
"C400647","c4",6/17/2019 11:58:12 PM,0
"C461759","c4",6/19/2019 5:02:38 PM,0
"C461549","c4",6/19/2019 2:51:50 AM,0
"C400491","c4",6/19/2019 12:34:56 AM,0
"C401053","c4",6/17/2019 3:22:17 PM,0
"C402038","c4",6/18/2019 12:21:32 AM,0
"C401082","c4",6/17/2019 10:44:45 PM,0
"C402150","c4",6/17/2019 10:19:18 PM,0
"C401986","c4",6/18/2019 1:37:47 AM,0
"C402079","c4",6/18/2019 1:36:23 AM,0
"C402308","c4",6/18/2019 1:49:20 AM,0
"C460227","c4",6/19/2019 12:04:08 PM,0
"C401716","c4",6/18/2019 2:17:37 AM,0
"C461563","c4",6/18/2019 9:36:51 PM,0
"C400546","c4",6/18/2019 12:24:31 AM,0
"C401270","c4",6/18/2019 2:12:10 AM,0
"C400561","c4",6/17/2019 7:59:27 PM,0
"C401880","c4",6/18/2019 2:04:52 AM,0
"C460688","c4",6/19/2019 1:58:46 AM,0
"C401182","c4",6/19/2019 12:41:31 AM,0
"C401864","c4",6/19/2019 5:55:09 PM,0
"C400145","c4",6/19/2019 4:30:24 PM,0
"C400952","c4",6/18/2019 12:41:25 AM,0
"C401452","c4",6/18/2019 1:25:44 AM,0
"C401518","c4",6/16/2019 10:57:25 PM,0
"C402080","c4",6/17/2019 6:18:02 PM,0
"C401685","c4",6/17/2019 1:47:07 AM,0
"C401852","c4",6/18/2019 2:26:53 AM,0
"C401067","c4",6/18/2019 1:28:38 AM,0
"C402618","c4",6/14/2019 3:18:26 PM,0
"C400860","c4",6/19/2019 9:34:44 AM,0
"C402318","c4",6/19/2019 5:43:56 PM,0
"C400515","c4",6/17/2019 2:17:18 AM,0
"C401706","c4",6/17/2019 8:01:20 PM,0
"C400852","c4",6/18/2019 2:02:53 AM,0
"C402341","c4",6/19/2019 6:56:14 PM,0
"C400154","c4",6/19/2019 12:48:33 PM,0
"C400484","c4",6/19/2019 4:22:43 PM,0
"C401741","c4",6/19/2019 5:26:35 PM,0
"C400121","c4",6/19/2019 2:31:53 PM,0
"C401221","c4",6/19/2019 5:27:01 PM,0
"C460611","c4",6/19/2019 10:16:34 AM,0
"C400946","c4",6/19/2019 1:00:14 PM,0
"C400105","c4",6/19/2019 12:59:23 PM,0
"C461498","c4",6/18/2019 12:52:10 PM,0
"C400807","c4",6/19/2019 5:26:48 PM,0
"C460056","c4",6/19/2019 7:56:34 PM,0
"C460114","c4",6/18/2019 4:56:16 PM,0
"C461144","c4",6/19/2019 6:09:27 AM,0
"C400516","c4",6/19/2019 5:05:35 PM,0
"C402245","c4",6/19/2019 2:37:10 PM,0
"C401526","c4",6/19/2019 5:11:13 PM,0
"C460041","c4",6/18/2019 10:39:50 PM,0
"C400167","c4",6/19/2019 2:51:13 PM,0
"C461694","c4",6/19/2019 11:28:40 AM,0
"C401247","c4",6/19/2019 6:42:11 PM,0
"C460515","c4",6/18/2019 2:35:07 PM,0
"C400427","c4",6/19/2019 5:14:53 PM,0
"C461834","c4",6/19/2019 4:56:12 PM,0
"C400801","c4",6/19/2019 4:08:16 PM,0
"C402416","c4",6/18/2019 1:21:49 AM,0
"C400689","c4",6/18/2019 2:21:30 AM,0
"C400707","c4",6/18/2019 2:20:18 AM,0
"C400478","c4",6/18/2019 12:28:45 AM,0
"C401774","c4",6/18/2019 2:09:50 AM,0
"C460417","c4",6/18/2019 9:32:59 PM,0
"C402663","c4",6/16/2019 1:41:55 AM,0
"C400310","c4",6/19/2019 4:58:05 PM,0
"C461837","c4",6/18/2019 4:39:41 PM,0
"C460608","c4",6/19/2019 12:31:05 AM,0
"C460489","c4",6/18/2019 8:27:25 PM,0
"C400174","c4",6/19/2019 5:33:52 PM,0
"C401447","c4",6/19/2019 11:45:36 AM,0
"C461120","c4",6/18/2019 3:06:35 PM,0
"C460172","c4",6/18/2019 5:55:04 PM,0
"C460485","c4",6/18/2019 4:46:07 AM,0
"C400376","c4",6/16/2019 1:47:01 PM,0
"C460911","c4",6/18/2019 4:25:55 PM,0
"C400073","c4",6/18/2019 1:35:18 AM,0
"C402234","c4",6/18/2019 2:03:00 AM,0
"C402522","c4",6/19/2019 8:28:38 PM,0
"C402582","c4",6/19/2019 8:19:11 PM,0
"C400890","c4",6/18/2019 12:42:16 AM,0
"C400761","c4",6/19/2019 1:14:51 AM,0
"C461494","c4",6/18/2019 2:26:42 PM,0
"C460666","c4",6/19/2019 6:40:51 AM,0
"C402202","c4",6/18/2019 1:54:43 AM,0
"C401189","c4",6/17/2019 12:39:51 PM,0
"C460039","c4",6/18/2019 10:08:03 PM,0
"C400094","c4",6/18/2019 10:32:52 AM,0
"C402182","c4",6/18/2019 1:49:14 AM,0
"C402109","c4",6/18/2019 5:28:45 PM,0
"C402431","c4",6/18/2019 4:56:41 PM,0
"C400920","c4",6/19/2019 4:46:25 PM,0
"C460578","c4",6/18/2019 5:26:10 PM,0
"C401084","c4",6/18/2019 4:08:47 PM,0
"C401534","c4",6/18/2019 12:56:16 AM,0
"C460981","c4",6/18/2019 10:13:20 PM,0
"C460423","c4",6/18/2019 1:44:45 AM,0
"C401425","c4",6/17/2019 8:06:12 PM,0
"C461212","c4",6/18/2019 4:41:15 PM,0
"C402596","c4",6/18/2019 2:29:27 AM,0
"C401648","c4",6/18/2019 1:56:49 AM,0
"C461455","c4",6/18/2019 4:25:57 PM,0
"C401314","c4",6/19/2019 5:19:44 PM,0
"C400746","c4",6/15/2019 12:17:39 PM,0
"C401572","c4",6/19/2019 9:45:08 AM,0
"C401985","c4",6/19/2019 9:18:47 PM,0
"C460622","c4",6/19/2019 6:57:32 AM,0
"C461190","c4",6/18/2019 2:58:45 PM,0
"C460319","c4",6/18/2019 12:46:39 PM,0
"C401161","c4",6/16/2019 10:38:10 PM,0
"C401386","c4",6/17/2019 12:34:40 PM,0
"C460374","c4",6/19/2019 11:17:12 AM,0
"C460115","c4",6/19/2019 11:21:45 AM,0
"C401214","c4",6/17/2019 9:05:01 PM,0
"C460921","c4",6/19/2019 4:58:30 PM,0
"C460178","c4",6/18/2019 4:08:42 PM,0
"C402255","c4",6/17/2019 2:26:03 AM,0
"C460509","c4",6/18/2019 2:22:28 PM,0
"C461000","c4",6/18/2019 1:16:37 PM,0
"C460532","c4",6/17/2019 9:54:20 PM,0
"C461084","c4",6/19/2019 1:33:47 AM,0
"C460908","c4",6/18/2019 1:01:50 PM,0
"C402271","c4",6/19/2019 9:08:44 AM,0
"C400139","c4",6/19/2019 9:41:14 AM,0
"C461645","c4",6/19/2019 12:54:25 AM,0
"C460180","c4",6/19/2019 4:10:11 PM,0
"C401436","c4",6/19/2019 6:49:23 PM,0
"C461822","c4",6/19/2019 4:41:43 AM,0
"C401498","c4",6/19/2019 6:10:12 PM,0
"C401522","c4",6/18/2019 2:06:56 AM,0
"C402094","c4",6/17/2019 6:31:25 PM,0
"C460972","c4",6/19/2019 6:02:01 PM,0
"C400243","c4",6/19/2019 8:13:52 PM,0
"C402284","c4",6/18/2019 1:09:54 AM,0
"C460992","c4",6/18/2019 3:53:41 PM,0
"C402352","c4",6/19/2019 6:15:33 PM,0
"C401811","c4",6/19/2019 5:22:40 PM,0
"C402537","c4",6/17/2019 2:11:11 PM,0
"C401357","c4",6/19/2019 5:17:00 PM,0
"C400507","c4",6/19/2019 2:20:43 PM,0
"C461022","c4",6/19/2019 11:06:06 AM,0
"C400257","c4",6/18/2019 5:30:23 AM,0
"C402266","c4",6/19/2019 3:44:15 PM,0
"C400777","c4",6/19/2019 1:04:37 PM,0
"C460208","c4",6/18/2019 4:52:44 AM,0
"C402712","c4",6/19/2019 2:59:44 PM,0
"C402544","c4",6/19/2019 4:57:49 PM,0
"C460137","c4",6/18/2019 5:46:41 PM,0
"C461904","c4",6/19/2019 4:46:47 PM,0
"C461140","c4",6/18/2019 2:19:50 PM,0
"C400019","c4",6/12/2019 2:05:46 PM,0
"C400330","c4",6/19/2019 5:37:52 PM,0
"C401171","c4",6/19/2019 7:29:53 PM,0
"C460940","c4",6/18/2019 5:26:52 PM,0
"C460464","c4",6/19/2019 12:59:30 AM,0
"C461092","c4",6/18/2019 10:02:15 PM,0
"C400766","c4",6/19/2019 5:25:37 PM,0
"C401378","c4",6/19/2019 6:42:48 PM,0
"C461692","c4",6/18/2019 11:08:28 PM,0
"C461414","c4",6/18/2019 5:32:22 PM,0
"C460901","c4",6/19/2019 6:51:45 AM,0
"C401164","c4",6/18/2019 1:04:55 AM,0
"C400191","c4",6/15/2019 11:10:30 PM,0
"C400488","c4",6/19/2019 10:38:24 AM,0
"C402118","c4",6/19/2019 8:48:20 AM,0
"C401180","c4",6/18/2019 1:46:51 AM,0
"C401373","c4",6/18/2019 1:54:05 AM,0
"C402212","c4",6/19/2019 6:32:07 PM,0
"C460456","c4",6/19/2019 11:58:16 AM,0
"C400136","c4",6/19/2019 5:40:21 PM,0
"C400324","c4",6/19/2019 3:37:08 PM,0
"C401663","c4",6/19/2019 5:41:35 PM,0
"C400454","c4",6/17/2019 11:04:54 PM,0
"C401544","c4",6/18/2019 1:16:28 AM,0
"C460705","c4",6/18/2019 8:14:03 PM,0
"C485004","c4",6/19/2019 2:57:18 PM,0
"C461064","c4",6/19/2019 11:05:06 AM,0
"C401592","c4",6/19/2019 8:26:59 PM,0
"C401102","c4",6/19/2019 7:09:27 AM,0
"C460088","c4",6/19/2019 12:05:23 PM,0
"C401614","c4",6/17/2019 4:11:32 PM,0
"C402565","c4",6/17/2019 12:47:12 AM,0
"C400696","c4",6/19/2019 12:50:11 AM,0
"C400480","c4",6/18/2019 12:52:38 AM,0
"C461473","c4",6/19/2019 2:32:02 AM,0
"C401179","c4",6/18/2019 2:07:18 AM,0
"C460904","c4",6/19/2019 4:13:42 AM,0
"C401113","c4",6/17/2019 10:11:27 PM,0
"C461650","c4",6/19/2019 4:51:59 AM,0
"C402215","c4",6/18/2019 4:47:27 PM,0
"C461734","c4",6/18/2019 3:29:10 PM,0
"C460801","c4",6/18/2019 11:57:58 AM,0
"C400356","c4",6/19/2019 11:48:35 AM,0
"C460384","c4",6/19/2019 4:02:37 PM,0
"C460195","c4",6/19/2019 6:28:49 PM,0
"C401364","c4",6/17/2019 8:51:14 PM,0
"C401061","c4",6/19/2019 8:31:07 AM,0
"C401808","c4",6/19/2019 12:33:55 PM,0
"C400355","c4",6/19/2019 12:31:48 PM,0
"C402157","c4",6/19/2019 6:49:44 PM,0
"C400841","c4",6/19/2019 10:39:45 AM,0
"C401410","c4",6/18/2019 7:51:43 PM,0
"C401538","c4",6/18/2019 1:54:28 AM,0
"C401643","c4",6/19/2019 10:38:54 AM,0
"C401426","c4",6/19/2019 7:12:40 PM,0
"C461800","c4",6/18/2019 10:33:39 AM,0
"C400113","c4",6/19/2019 2:13:15 PM,0
"C460468","c4",6/13/2019 11:30:03 AM,0
"C400776","c4",6/19/2019 3:51:44 PM,0
"C401268","c4",6/19/2019 4:24:36 PM,0
"C461812","c4",6/19/2019 5:44:51 PM,0
"C460032","c4",6/19/2019 4:54:21 PM,0
"C461080","c4",6/18/2019 10:39:23 PM,0
"C460454","c4",6/19/2019 12:06:16 AM,0
"C401933","c4",6/19/2019 8:40:23 PM,0
"C402294","c4",6/19/2019 5:43:43 PM,0
"C401842","c4",6/19/2019 4:25:38 PM,0
"C461483","c4",6/19/2019 6:16:40 PM,0
"C460230","c4",6/19/2019 12:04:34 PM,0
"C401380","c4",6/19/2019 10:36:27 AM,0
"C400102","c4",6/19/2019 6:42:31 PM,0
"C402062","c4",6/19/2019 5:32:22 PM,0
"C401960","c4",6/19/2019 10:44:52 PM,0
"C400764","c4",6/14/2019 2:54:21 PM,0
"C461446","c4",6/19/2019 3:42:34 AM,0
"C461023","c4",6/18/2019 11:36:39 PM,0
"C401350","c4",6/17/2019 3:43:43 PM,0
"C400245","c4",6/19/2019 2:43:42 PM,0
"C460330","c4",6/14/2019 2:44:59 AM,0
"C402697","c4",6/19/2019 6:17:12 PM,0
"C402460","c4",6/19/2019 4:56:03 PM,0
"C402231","c4",6/19/2019 6:21:17 PM,0
"C400889","c4",6/19/2019 10:19:52 PM,0
"C401777","c4",6/19/2019 7:29:58 AM,0
"C400403","c4",6/19/2019 9:43:36 AM,0
"C460465","c4",6/18/2019 10:26:57 PM,0
"C402226","c4",6/19/2019 3:56:38 PM,0
"C402034","c4",6/19/2019 6:48:09 PM,0
"C461335","c4",6/19/2019 5:00:44 PM,0
"C401229","c4",6/17/2019 1:40:56 PM,0
"C460566","c4",6/18/2019 3:35:17 PM,0
"C401174","c4",6/19/2019 6:45:36 PM,0
"C461855","c4",6/18/2019 5:44:31 PM,0
"C401451","c4",6/19/2019 6:33:09 PM,0
"C402534","c4",6/18/2019 12:23:12 AM,0
"C461851","c4",6/19/2019 6:06:06 PM,0
"C461649","c4",6/18/2019 7:14:15 PM,0
"C461462","c4",6/18/2019 7:37:02 PM,0
"C401341","c4",6/18/2019 9:31:57 PM,0
"C461751","c4",6/18/2019 5:55:19 PM,0
"C461667","c4",6/18/2019 3:14:41 PM,0
"C401228","c4",6/19/2019 8:04:12 PM,0
"C400805","c4",6/19/2019 11:32:15 PM,0
"C402614","c4",6/19/2019 9:17:18 AM,0
"C400089","c4",6/19/2019 6:23:48 PM,0
"C401642","c4",6/18/2019 1:57:13 AM,0
"C402286","c4",6/18/2019 2:34:07 AM,0
"C401387","c4",6/15/2019 12:45:44 AM,0
"C402301","c4",6/18/2019 1:48:40 AM,0
"C402024","c4",6/18/2019 1:51:06 AM,0
"C401412","c4",6/19/2019 12:40:32 PM,0
"C401487","c4",6/18/2019 1:11:18 AM,0
"C401118","c4",6/18/2019 1:28:32 AM,0
"C460503","c4",6/18/2019 4:27:44 PM,0
"C461097","c4",6/19/2019 12:40:29 AM,0
"C401697","c4",6/18/2019 1:58:06 AM,0
"C400305","c4",6/18/2019 5:02:59 PM,0
"C461095","c4",6/19/2019 1:39:43 AM,0
"C401948","c4",6/17/2019 3:54:56 PM,0
"C402075","c4",6/18/2019 1:55:06 AM,0
"C400357","c4",6/19/2019 9:40:05 AM,0
"C460440","c4",6/18/2019 2:20:13 AM,0
"C400385","c4",6/18/2019 1:12:26 AM,0
"C401235","c4",6/19/2019 9:01:29 PM,0
"C461722","c4",6/18/2019 9:58:01 PM,0
"C461492","c4",6/18/2019 5:46:08 PM,0
"C400720","c4",6/18/2019 2:01:50 AM,0
"C461730","c4",6/18/2019 9:36:42 PM,0
"C461653","c4",6/19/2019 5:08:01 AM,0
"C461675","c4",6/18/2019 4:19:04 PM,0
"C461457","c4",6/18/2019 5:47:43 PM,0
"C402443","c4",6/19/2019 6:41:17 PM,0
"C400367","c4",6/19/2019 5:27:46 PM,0
"C461103","c4",6/18/2019 7:30:02 PM,0
"C401645","c4",6/19/2019 1:02:49 AM,0
"C401218","c4",6/18/2019 1:11:48 AM,0
"C402086","c4",6/18/2019 1:24:13 AM,0
"C400842","c4",6/18/2019 12:46:49 AM,0
"C401998","c4",6/17/2019 5:46:34 PM,0
"C460800","c4",6/17/2019 4:22:56 PM,0
"C401891","c4",6/17/2019 11:08:53 PM,0
"C401463","c4",6/18/2019 1:25:37 AM,0
"C400673","c4",6/18/2019 12:00:48 AM,0
"C402441","c4",6/17/2019 1:36:52 AM,0
"C402641","c4",6/17/2019 1:53:05 AM,0
"C402403","c4",6/19/2019 1:01:01 AM,0
"C461031","c4",6/18/2019 8:38:47 AM,0
"C400750","c4",6/17/2019 10:43:28 PM,0
"C400474","c4",6/18/2019 1:12:31 AM,0
"C402053","c4",6/18/2019 11:20:28 PM,0
"C400500","c4",6/16/2019 11:50:37 PM,0
"C401770","c4",6/17/2019 3:09:39 PM,0
"C402422","c4",6/16/2019 9:17:12 AM,0
"C400786","c4",6/19/2019 5:21:47 PM,0
"C402039","c4",6/18/2019 12:19:49 AM,0
"C400812","c4",6/18/2019 2:07:58 AM,0
"C401886","c4",6/18/2019 2:05:21 AM,0
"C401484","c4",6/19/2019 2:13:26 AM,0
"C401620","c4",6/18/2019 1:36:08 AM,0
"C402209","c4",6/19/2019 10:37:55 AM,0
"C400716","c4",6/17/2019 8:06:48 PM,0
"C400915","c4",6/18/2019 12:56:44 AM,0
"C402458","c4",6/18/2019 2:04:46 AM,0
"C400953","c4",6/17/2019 11:01:06 PM,0
"C400871","c4",6/17/2019 8:53:53 PM,0
"C400669","c4",6/15/2019 11:48:20 AM,0
"C460791","c4",6/19/2019 12:31:21 AM,0
"C461151","c4",6/19/2019 4:55:30 AM,0
"C461877","c4",6/19/2019 1:06:36 PM,0
"C402093","c4",6/19/2019 5:03:23 PM,0
"C402384","c4",6/19/2019 6:30:23 PM,0
"C401561","c4",6/19/2019 4:08:08 PM,0
"C400800","c4",6/19/2019 4:06:50 PM,0
"C400286","c4",6/19/2019 5:36:35 PM,0
"C460473","c4",6/19/2019 5:12:59 PM,0
"C401669","c4",6/19/2019 1:40:53 PM,0
"C401678","c4",6/19/2019 2:55:21 PM,0
"C400803","c4",6/19/2019 4:01:14 PM,0
"C460636","c4",6/18/2019 1:36:46 PM,0
"C461104","c4",6/19/2019 2:48:08 PM,0
"C461495","c4",6/19/2019 4:32:38 AM,0
"C460420","c4",6/19/2019 5:26:29 PM,0
"C400903","c4",6/19/2019 3:59:51 PM,0
"C401503","c4",6/19/2019 5:11:52 PM,0
"C400785","c4",6/19/2019 6:49:09 PM,0
"C460752","c4",6/18/2019 2:33:06 PM,0
"C401430","c4",6/19/2019 12:36:24 PM,0
"C402067","c4",6/17/2019 10:29:57 PM,0
"C461843","c4",6/18/2019 5:55:25 PM,0
"C401982","c4",6/19/2019 7:59:50 PM,0
"C401213","c4",6/18/2019 12:06:30 AM,0
"C402564","c4",6/17/2019 4:44:41 PM,0
"C461256","c4",6/19/2019 11:03:11 AM,0
"C401603","c4",6/18/2019 2:14:42 AM,0
"C400414","c4",6/17/2019 11:57:53 PM,0
"C460748","c4",6/19/2019 4:10:54 AM,0
"C460174","c4",6/19/2019 12:04:35 PM,0
"C402265","c4",6/19/2019 4:24:15 PM,0
"C461615","c4",6/18/2019 4:05:27 PM,0
"C460439","c4",6/19/2019 5:05:28 AM,0
"C460586","c4",6/19/2019 5:53:02 AM,0
"C401149","c4",6/18/2019 12:23:10 AM,0
"C496008","c4",6/19/2019 1:51:03 PM,0
"C461047","c4",6/18/2019 9:05:06 AM,0
"C461439","c4",6/19/2019 12:33:55 AM,0
"C400611","c4",6/19/2019 6:29:34 PM,0
"C401969","c4",6/19/2019 3:50:11 PM,0
"C461721","c4",6/18/2019 5:38:28 PM,0
"C461663","c4",6/18/2019 6:20:34 PM,0
"C401292","c4",6/19/2019 10:42:56 AM,0
"C402001","c4",6/19/2019 4:50:01 PM,0
"C402293","c4",6/19/2019 8:45:00 AM,0
"C401903","c4",6/19/2019 12:59:03 PM,0
"C461474","c4",6/18/2019 2:47:59 PM,0
"C401854","c4",6/19/2019 7:00:18 AM,0
"C401793","c4",6/18/2019 12:37:43 AM,0
"C401932","c4",6/19/2019 8:00:18 PM,0
"C401996","c4",6/18/2019 12:28:59 AM,0
"C402025","c4",6/14/2019 10:21:50 AM,0
"C402257","c4",6/19/2019 8:06:30 PM,0
"C401833","c4",6/18/2019 12:15:42 PM,0
"C400983","c4",6/19/2019 9:32:06 AM,0
"C402011","c4",6/17/2019 5:04:57 PM,0
