SQL Statement which produced this data:
  select 
      *
  from 
      svc_phm_owner.phm_threshold_parameter;

PHM_THR_PAR_SK,PHM_D_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PARAMETER_GROUP_NAME,PARAMETER_NAME,PARAMETER_VALUES,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
5064,1107,308,"APA_CC","IHN_LEVEL3_DESC","EC 6512 Optics Warning Check","N","JOYSX1","10/10/2016 2:33:41.000000 AM","CHANDSN","2/11/2018 11:58:30.000000 PM"
5065,1107,308,"APA_CC","THRESHOLD_DATA_DAYS","1","N","JOYSX1","10/10/2016 2:33:41.000000 AM","CHANDSN","2/11/2018 11:58:30.000000 PM"
5066,1107,308,"APA_CC","ERROR_COUNT","2","N","JOYSX1","10/10/2016 2:33:41.000000 AM","CHANDSN","2/11/2018 11:58:30.000000 PM"
5067,1107,308,"APA_CC","ERROR_CODE_VALUE","6512","N","JOYSX1","10/10/2016 2:33:41.000000 AM","CHANDSN","2/11/2018 11:58:30.000000 PM"
5068,1107,308,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/DAY
","N","JOYSX1","10/10/2016 2:33:41.000000 AM","CHANDSN","2/11/2018 11:58:30.000000 PM"
10941,20018,20018,"APA_IA","ERROR_CODE_REG_EXPR","Contacto con el líquido interrumpido durante la aspiración de (Brazo de pipeteo) en (CR 2).;Contacto com líquido interrompido durante a aspiração para (Pipetador) em (CR 2).;Contact avec le liquide interrompu pendant l'aspiration de (Pipeteur) à (CR 2).;Während Ansaugung von (Pipettiereinheit) bei (RE 2) Flüssigkeitskontakt unterbrochen.;Liquid contact broken during aspiration for (Pipetter) at (RV 2).;Interruzione del contatto con il liquido durante l'aspirazione di (Braccio di aspirazione) in (Cartuccia reazione 2).;V prubehu nasávání pipetoru (Pipetor) v (RV 2) došlo ke ztráte kontaktu s kapalinou.;??????? ? ????????? ?????? ?? ????? ????????? ??? (????????) ? (?? 2).;(??)?(??? 2)???????????.;Contacto con el líquido interrumpido durante la aspiración de (Brazo de pipeteo R1) en (CR 2).;Contacto com líquido interrompido durante a aspiração para (Pipetador R1) em (CR 2).;Contact avec le liquide interrompu pendant l'aspiration de (Pipeteur R1) à (CR 2).;Während Ansaugung von (Pipettiereinheit R1) bei (RE 2) Flüssigkeitskontakt unterbrochen.;Liquid contact broken during aspiration for (R1 Pipetter) at (RV 2).;Interruzione del contatto con il liquido durante l'aspirazione di (Braccio di aspirazione R1) in (Cartuccia reazione 2).;??????? ? ????????? ?????? ?? ????? ????????? ??? (???????? R1) ? (?? 2).;(R1 ??)?(??? 2)???????????.;(RV 2) ? (????) ???????????????????","N","SVC_PHM_CONNECT","3/29/2018 2:00:05.000000 PM","LIJX8","2/25/2019 8:23:44.000000 PM"
10942,20018,20018,"APA_IA","ERROR_COUNT","3","N","SVC_PHM_CONNECT","3/29/2018 2:00:05.000000 PM","LIJX8","2/25/2019 8:23:44.000000 PM"
10943,20018,20018,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day","N","SVC_PHM_CONNECT","3/29/2018 2:00:05.000000 PM","LIJX8","2/25/2019 8:23:44.000000 PM"
10944,20018,20018,"APA_IA","IHN_LEVEL3_DESC","APA_3100_RV Carousel_RV2","N","SVC_PHM_CONNECT","3/29/2018 2:00:05.000000 PM","LIJX8","2/25/2019 8:23:44.000000 PM"
10945,20018,20018,"APA_IA","THRESHOLD_DATA_DAYS","1","N","SVC_PHM_CONNECT","3/29/2018 2:00:06.000000 PM","LIJX8","2/25/2019 8:23:44.000000 PM"
10946,20018,20018,"APA_IA","THRESHOLD_TYPE","COUNT","N","SVC_PHM_CONNECT","3/29/2018 2:00:06.000000 PM","LIJX8","2/25/2019 8:23:44.000000 PM"
10947,20019,20019,"APA_IA","ERROR_CODE_VALUE","3100","N","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM"
10948,20019,20019,"APA_IA","ERROR_CODE_REG_EXPR","(R1 ??????) ? (R1 ????);(R1 ?????) ? (R1 ????);(R1 ??????) ? (R1 ????);(Brazo de pipeteo R1) en (Reactivo interior R1).;(Pipetador R1) em (Reagente interior R1).;(Pipeteur R1) à (Réactif int. R1).;(Pipettiereinheit R1) bei (Inneres Reagenz R1);(R1 Pipetter) at (R1 Inner Reagent);(Braccio di aspirazione R1) in (Reagente interno R1);(Pipetor R1) v (Vnitrní reagencie R1);(???????? R1) ? (R1 ?????. ???????);(R1 ??)?(R1 ????);(Brazo de pipeteo R1) en (React. intermedio R1);(Pipetador R1) em (Reag. intermédio R1);(Pipeteur R1) à (Réactif médian R1);(Pipettiereinheit R1) bei (Mittleres Reagenz R1);(R1 Pipetter) at (R1 Middle Reagent);(Braccio di aspirazione R1) in (Reagente centrale R1);(Pipetor R1) v (Strední reagencie R1);(???????? R1) ? (R1 ??????? ???????).;(R1 ??)?(R1 ????);(Brazo de pipeteo R1) en (React. exterior R1);(Pipetador R1) em (Reagente exterior R1);(Pipeteur R1) à (Réactif ext. R1);(Pipettiereinheit R1) bei (Äußeres Reagenz R1);(R1 Pipetter) at (R1 Outer Reagent);(Braccio di aspirazione R1) in (Reagente esterno R1);(Pipetor R1) v (Vnejší reagencie R1);(???????? R1) ? (R1 ??????? ???????);(R1 ??)?(R1 ????)","N","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM","SVC_PHM_CONNECT","4/4/2018 3:12:24.000000 PM"
10949,20019,20019,"APA_IA","ERROR_COUNT","3","N","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM"
10950,20019,20019,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day","N","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:07.000000 PM"
10951,20019,20019,"APA_IA","IHN_LEVEL3_DESC","APA_3100_R1 Pipettor at Reagent Carousel","N","SVC_PHM_CONNECT","3/29/2018 2:00:08.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:08.000000 PM"
10952,20019,20019,"APA_IA","THRESHOLD_DATA_DAYS","1","N","SVC_PHM_CONNECT","3/29/2018 2:00:08.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:08.000000 PM"
10953,20019,20019,"APA_IA","THRESHOLD_TYPE","COUNT","N","SVC_PHM_CONNECT","3/29/2018 2:00:08.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:08.000000 PM"
10954,20020,20020,"APA_IA","ERROR_CODE_VALUE","3100","N","SVC_PHM_CONNECT","3/29/2018 2:00:10.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:10.000000 PM"
10955,20020,20020,"APA_IA","ERROR_CODE_REG_EXPR","(R2 ??????) ? (R2 ????);(R2 ?????) ? (R2 ????);(R2 ??????) ? (R2 ????);(Brazo de pipeteo R2) en (Reactivo interior R2).;(Pipetador R2) em (Reagente interior R2).;(Pipeteur R2) à (Réactif int. R2).;(Pipettiereinheit R2) bei (Inneres Reagenz R2);(R2 Pipetter) at (R2 Inner Reagent);(Braccio di aspirazione R2) in (Reagente interno R2);(Pipetor R2) v (Vnitrní reagencie R2);(???????? R2) ? (R2 ?????. ???????);(R2 ??)?(R2 ????);(Brazo de pipeteo R2) en (React. intermedio R2);(Pipetador R2) em (Reag. intermédio R2);(Pipeteur R2) à (Réactif médian R2);(Pipettiereinheit R2) bei (Mittleres Reagenz R2);(R2 Pipetter) at (R2 Middle Reagent);(Braccio di aspirazione R2) in (Reagente centrale R2);(Pipetor R2) v (Strední reagencie R2);(???????? R2) ? (R2 ??????? ???????).;(R2 ??)?(R2 ????);(Brazo de pipeteo R2) en (React. exterior R2);(Pipetador R2) em (Reagente exterior R2);(Pipeteur R2) à (Réactif ext. R2);(Pipettiereinheit R2) bei (Äußeres Reagenz R2);(R2 Pipetter) at (R2 Outer Reagent);(Braccio di aspirazione R2) in (Reagente esterno R2);(Pipetor R2) v (Vnejší reagencie R2);(???????? R2) ? (R2 ??????? ???????);(R2 ??)?(R2 ????)","N","SVC_PHM_CONNECT","3/29/2018 2:00:10.000000 PM","SVC_PHM_CONNECT","4/4/2018 3:12:25.000000 PM"
10956,20020,20020,"APA_IA","ERROR_COUNT","3","N","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM"
10957,20020,20020,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day","N","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM"
10958,20020,20020,"APA_IA","IHN_LEVEL3_DESC","APA_3100_R2 Pipettor at Reagent Carousel","N","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM"
10959,20020,20020,"APA_IA","THRESHOLD_DATA_DAYS","1","N","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM"
10960,20020,20020,"APA_IA","THRESHOLD_TYPE","COUNT","N","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM","SVC_PHM_CONNECT","3/29/2018 2:00:11.000000 PM"
10961,20021,20021,"APA_IA","ERROR_CODE_VALUE","3100","N","SVC_PHM_CONNECT","3/29/2018 2:00:14.000000 PM","LIJX8","2/25/2019 8:24:30.000000 PM"
8083,1040,136,"A3600","ERROR_COUNT","4","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8084,1040,136,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8085,1040,136,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8086,1040,136,"CHART_CONFIG","THRESHOLD_DESCRIPTION","4/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8087,1040,136,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8088,1040,136,"A3600","IHN_LEVEL3_DESC","Axis Z Up Failure ROM 0D99","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8089,1040,142,"A3600","ERROR_CODE_VALUE","0EBA","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8090,1040,142,"A3600","MODULE","SRM","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8091,1040,142,"A3600","ERROR_COUNT","4","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8092,1040,142,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8093,1040,142,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8094,1040,142,"CHART_CONFIG","THRESHOLD_DESCRIPTION","4/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8095,1040,142,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8096,1040,142,"A3600","IHN_LEVEL3_DESC","Axis Z Up Failure SRM 0EBA","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8097,1040,209,"A3600","ERROR_CODE_VALUE","1087","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8098,1040,209,"A3600","MODULE","DCM","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8099,1040,209,"A3600","ERROR_COUNT","3","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8100,1040,209,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8101,1040,209,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8102,1040,209,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8103,1040,209,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8104,1040,209,"A3600","IHN_LEVEL3_DESC","Cap Drop Failure DCM 1087","N","SYS","1/13/2018 1:21:04.000000 PM","CLAYRF","6/14/2018 3:07:51.000000 PM"
8105,1040,214,"A3600","ERROR_CODE_VALUE","108B","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8106,1040,214,"A3600","MODULE","DCM","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8107,1040,214,"A3600","ERROR_COUNT","1","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8108,1040,214,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8109,1040,214,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8110,1040,214,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8111,1040,214,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8112,1040,214,"A3600","IHN_LEVEL3_DESC","Cap Drop Sensor Error DCM 108B","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8113,1040,221,"A3600","ERROR_CODE_VALUE","1091","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8114,1040,221,"A3600","MODULE","DCM","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8115,1040,221,"A3600","ERROR_COUNT","1","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8116,1040,221,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8117,1040,221,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8118,1040,221,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8119,1040,221,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8120,1040,221,"A3600","IHN_LEVEL3_DESC","Cap Waste Sensor Error DCM 1091","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8121,1040,223,"A3600","ERROR_CODE_VALUE","500C","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8122,1040,223,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8123,1040,223,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8124,1040,223,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8125,1040,223,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8126,1040,223,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8127,1040,223,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8128,1040,223,"A3600","IHN_LEVEL3_DESC","Carrier At Barcode Reader Gate in Incorrect Status ISR 500C","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8129,1040,227,"A3600","ERROR_CODE_VALUE","500A","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8130,1040,227,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8131,1040,227,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8132,1040,227,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8133,1040,227,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8134,1040,227,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8135,1040,227,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8136,1040,227,"A3600","IHN_LEVEL3_DESC","Carrier At Divert Gate in Incorrect Status ISR 500A","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8137,1040,235,"A3600","ERROR_CODE_VALUE","5010","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8138,1040,235,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8139,1040,235,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8140,1040,235,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8141,1040,235,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8142,1040,235,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8143,1040,235,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8144,1040,235,"A3600","IHN_LEVEL3_DESC","Carrier At Output Gate in Incorrect Status ISR 5010","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8145,1040,238,"A3600","ERROR_CODE_VALUE","500B","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8146,1040,238,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8147,1040,238,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8148,1040,238,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8149,1040,238,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8150,1040,238,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8151,1040,238,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8152,1040,238,"A3600","IHN_LEVEL3_DESC","Carrier At Prepare Gate in Incorrect Status ISR 500B","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8153,1040,241,"A3600","ERROR_CODE_VALUE","500F","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8154,1040,241,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8155,1040,241,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8156,1040,241,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8157,1040,241,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8158,1040,241,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8159,1040,241,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8160,1040,241,"A3600","IHN_LEVEL3_DESC","Carrier At Return Gate in Incorrect Status ISR 500F","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8161,1040,242,"A3600","ERROR_CODE_VALUE","500E","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8162,1040,242,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8163,1040,242,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8164,1040,242,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8165,1040,242,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8166,1040,242,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8167,1040,242,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8168,1040,242,"A3600","IHN_LEVEL3_DESC","Carrier At Routine Gate in Incorrect Status ISR 500E","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8169,1040,245,"A3600","ERROR_CODE_VALUE","5011","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8170,1040,245,"A3600","MODULE","ISR","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8171,1040,245,"A3600","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8172,1040,245,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8173,1040,245,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8174,1040,245,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
8175,1040,245,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","SYS","1/13/2018 1:21:04.000000 PM"
6527,1002,10161,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6528,1002,10161,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6529,1002,10162,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6530,1002,10162,"APS","ERROR_CODE_REG_EXPR","LAS2: Error 326","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6531,1002,10162,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6532,1002,10162,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6533,1002,10162,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6534,1002,10162,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6535,1002,10162,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6536,1002,10162,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6537,1002,10163,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
